male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
1,3,bundesminist,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,wiedergewahlt,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,erlangt,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,staatssekretar,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,direktmandat,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,jeweil,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,erreicht,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,entstand,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,sozialarbeit,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,gb,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,okonom,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,publizist,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,dgb-bezirk,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,versicher,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,1970er,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,daraufhin,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,verantwort,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,beauftragt,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,berufsausbild,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,grundschul,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,praxis,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
1,3,moglich,2.4857071836937607e-4,6.214267959234402e-5,1.8642803877703205e-4,-0.07873538770942295,0.05591252551446642
8,17,stuttgart,0.0015535669898086005,4.971414367387521e-4,0.0010564255530698483,-0.06780618825484332,0.05576740625251017
7,15,ehrenamt,0.0013671389510315685,4.3499875714640815e-4,9.321401938851603e-4,-0.06737257571585308,0.055149782520179075
11,22,tod,0.0020507084265473526,6.835694755157843e-4,0.0013671389510315685,-0.06516782656315055,0.05494494412024749
