male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
28,1,schrift,1.4584150548665803e-4,1.408124880560836e-4,5.029017430574414e-6,0.022874996817286768,-0.14876529792458087
28,1,oberst,1.4584150548665803e-4,1.408124880560836e-4,5.029017430574414e-6,0.022874996817286768,-0.14876529792458087
28,1,maschinenschloss,1.4584150548665803e-4,1.408124880560836e-4,5.029017430574414e-6,0.022874996817286768,-0.14876529792458087
43,2,allerding,2.2630578437584864e-4,2.1624774951469982e-4,1.0058034861148828e-5,0.022808901843662504,-0.13567218440846773
43,2,diplom-kaufmann,2.2630578437584864e-4,2.1624774951469982e-4,1.0058034861148828e-5,0.022808901843662504,-0.13567218440846773
103,7,aufnahm,5.531919173631856e-4,5.179887953491647e-4,3.52031220140209e-5,0.022760687392655115,-0.11724297838553614
56,3,doktor,2.9671202840389043e-4,2.816249761121672e-4,1.5087052291723243e-5,0.022723473419898717,-0.12850391234506867
67,4,chefredakteur,3.5706023757078344e-4,3.3694416784848575e-4,2.0116069722297656e-5,0.022507572537215144,-0.12244034487804965
41,2,freier,2.1624774951469982e-4,2.0618971465355098e-4,1.0058034861148828e-5,0.022425712489401853,-0.1317213869906361
26,1,diplom-verwaltungswirt,1.3578347062550918e-4,1.3075445319493477e-4,5.029017430574414e-6,0.022389184271165895,-0.1429081430706523
26,1,chef,1.3578347062550918e-4,1.3075445319493477e-4,5.029017430574414e-6,0.022389184271165895,-0.1429081430706523
139,11,staatswissenschaft,7.543526145861621e-4,6.990334228498436e-4,5.531919173631856e-5,0.022266925317122033,-0.10818007562954944
53,3,verwaltungsdien,2.816249761121672e-4,2.66537923820444e-4,1.5087052291723243e-5,0.022222236920194517,-0.12380320190859306
398,42,zuletzt,0.0022127676694527424,0.002001548937368617,2.112187320841254e-4,0.022148311993564932,-0.09415391419096134
25,1,norddeutsch,1.3075445319493477e-4,1.2572543576436037e-4,5.029017430574414e-6,0.022126585757612914,-0.1398147460646613
25,1,bau-,1.3075445319493477e-4,1.2572543576436037e-4,5.029017430574414e-6,0.022126585757612914,-0.1398147460646613
25,1,bezirksleit,1.3075445319493477e-4,1.2572543576436037e-4,5.029017430574414e-6,0.022126585757612914,-0.1398147460646613
25,1,besatzungszon,1.3075445319493477e-4,1.2572543576436037e-4,5.029017430574414e-6,0.022126585757612914,-0.1398147460646613
25,1,bevollmachtigt,1.3075445319493477e-4,1.2572543576436037e-4,5.029017430574414e-6,0.022126585757612914,-0.1398147460646613
25,1,genomm,1.3075445319493477e-4,1.2572543576436037e-4,5.029017430574414e-6,0.022126585757612914,-0.1398147460646613
25,1,land-,1.3075445319493477e-4,1.2572543576436037e-4,5.029017430574414e-6,0.022126585757612914,-0.1398147460646613
25,1,weizsack,1.3075445319493477e-4,1.2572543576436037e-4,5.029017430574414e-6,0.022126585757612914,-0.1398147460646613
52,3,industrie-,2.765959586815928e-4,2.6150890638986955e-4,1.5087052291723243e-5,0.02204609732344155,-0.12218015784541185
349,36,landwirtschaft,0.0019361717107711496,0.0017551270832704706,1.810446275006789e-4,0.022028767164056183,-0.09486246268999984
39,2,tschechoslowakei,2.0618971465355098e-4,1.9613167979240216e-4,1.0058034861148828e-5,0.02201526337798436,-0.12758238684415438
51,3,machtubernahm,2.7156694125101837e-4,2.564798889592951e-4,1.5087052291723243e-5,0.02186504303463091,-0.12052733150110277
24,1,hochverrat,1.2572543576436037e-4,1.2069641833378594e-4,5.029017430574414e-6,0.021848990069479806,-0.1366000088557972
24,1,sa,1.2572543576436037e-4,1.2069641833378594e-4,5.029017430574414e-6,0.021848990069479806,-0.1366000088557972
