male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
1,3,fachschulstudium,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,david,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
1,3,chemik,3.563664872955347e-5,8.909162182388368e-6,2.6727486547165106e-5,-0.10069121124701359,0.12851953235553357
3,6,spd-unterbezirk,8.018245964149531e-5,2.6727486547165106e-5,5.345497309433021e-5,-0.08387596625902008,0.12560187001843606
3,6,stichwahl,8.018245964149531e-5,2.6727486547165106e-5,5.345497309433021e-5,-0.08387596625902008,0.12560187001843606
3,6,wahlkreisburo,8.018245964149531e-5,2.6727486547165106e-5,5.345497309433021e-5,-0.08387596625902008,0.12560187001843606
6,10,berufstat,1.4254659491821388e-4,5.345497309433021e-5,8.909162182388368e-5,-0.07781246704900782,0.12556135170307353
9,13,grund-,1.960015680125441e-4,8.018245964149531e-5,1.1581910837104879e-4,-0.07193186832704167,0.12300751449861344
5,8,erzieh,1.1581910837104879e-4,4.454581091194184e-5,7.127329745910694e-5,-0.07386948592064618,0.12100355052359256
2,4,familien-,5.345497309433021e-5,1.7818324364776735e-5,3.563664872955347e-5,-0.08076596195519695,0.12062955019660773
2,4,burgerinitiativ,5.345497309433021e-5,1.7818324364776735e-5,3.563664872955347e-5,-0.08076596195519695,0.12062955019660773
2,4,attac,5.345497309433021e-5,1.7818324364776735e-5,3.563664872955347e-5,-0.08076596195519695,0.12062955019660773
2,4,tuttling,5.345497309433021e-5,1.7818324364776735e-5,3.563664872955347e-5,-0.08076596195519695,0.12062955019660773
2,4,hauptfach,5.345497309433021e-5,1.7818324364776735e-5,3.563664872955347e-5,-0.08076596195519695,0.12062955019660773
2,4,moderiert,5.345497309433021e-5,1.7818324364776735e-5,3.563664872955347e-5,-0.08076596195519695,0.12062955019660773
2,4,charité,5.345497309433021e-5,1.7818324364776735e-5,3.563664872955347e-5,-0.08076596195519695,0.12062955019660773
3,5,familienrecht,7.127329745910694e-5,2.6727486547165106e-5,4.454581091194184e-5,-0.07269029952220639,0.11687460027125689
3,5,verbraucherschutz,7.127329745910694e-5,2.6727486547165106e-5,4.454581091194184e-5,-0.07269029952220639,0.11687460027125689
3,5,gesamtschul,7.127329745910694e-5,2.6727486547165106e-5,4.454581091194184e-5,-0.07269029952220639,0.11687460027125689
3,5,kulturwissenschaft,7.127329745910694e-5,2.6727486547165106e-5,4.454581091194184e-5,-0.07269029952220639,0.11687460027125689
3,5,lpg,7.127329745910694e-5,2.6727486547165106e-5,4.454581091194184e-5,-0.07269029952220639,0.11687460027125689
4,6,scheitert,8.909162182388368e-5,3.563664872955347e-5,5.345497309433021e-5,-0.06843075589161286,0.11489087674512116
5,7,heirat,1.0690994618866042e-4,4.454581091194184e-5,6.236413527671858e-5,-0.06588038839852803,0.11381054125485898
70,59,frau,0.0011492819215280995,6.236413527671858e-4,5.256405687609138e-4,-0.053645937578211726,0.11372090900196621
1,2,margareta,2.6727486547165106e-5,8.909162182388368e-6,1.7818324364776735e-5,-0.07595166654992423,0.11298328888817535
1,2,bundesforschungsanstalt,2.6727486547165106e-5,8.909162182388368e-6,1.7818324364776735e-5,-0.07595166654992423,0.11298328888817535
1,2,aufgebaut,2.6727486547165106e-5,8.909162182388368e-6,1.7818324364776735e-5,-0.07595166654992423,0.11298328888817535
1,2,ehrenmedaill,2.6727486547165106e-5,8.909162182388368e-6,1.7818324364776735e-5,-0.07595166654992423,0.11298328888817535
1,2,caritas,2.6727486547165106e-5,8.909162182388368e-6,1.7818324364776735e-5,-0.07595166654992423,0.11298328888817535
1,2,berlin-neukolln,2.6727486547165106e-5,8.909162182388368e-6,1.7818324364776735e-5,-0.07595166654992423,0.11298328888817535
1,2,syk,2.6727486547165106e-5,8.909162182388368e-6,1.7818324364776735e-5,-0.07595166654992423,0.11298328888817535
1,2,fuhrungsposition,2.6727486547165106e-5,8.909162182388368e-6,1.7818324364776735e-5,-0.07595166654992423,0.11298328888817535
1,2,zik,2.6727486547165106e-5,8.909162182388368e-6,1.7818324364776735e-5,-0.07595166654992423,0.11298328888817535
