male,female,word,p_w,p_male_w,p_female_w,PMI_male,PMI_female
24,8,nsdap,0.0019885657469550086,0.0014914243102162564,4.971414367387521e-4,0.0516247687570389,-0.08130603591206034
10,3,person,8.078548347004723e-4,6.214267959234402e-4,1.8642803877703205e-4,0.04893253831230665,-0.08134043130070642
10,3,illegal,8.078548347004723e-4,6.214267959234402e-4,1.8642803877703205e-4,0.04893253831230665,-0.08134043130070642
4,1,bundeskanzl,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,amtes,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,allein,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,dank,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,somm,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,verhalt,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,lubeck,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,jud,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,flucht,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,bezieh,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,chefarzt,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,aufgab,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,volk,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,maschinenschloss,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,sachverstand,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,vorzeit,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,of,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,haft,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,zugleich,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,emigriert,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,bergwerksdirektor,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,staatssich,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,erschi,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,hans-joch,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,oberschul,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,fernstudium,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,offizi,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
4,1,schwer,3.107133979617201e-4,2.4857071836937607e-4,6.214267959234402e-5,0.04825592808369954,-0.08688852298845924
